t,theta
   1.0199999772012234      ,   7.3943491933704766E-002
   1.0299999769777060      ,   7.2775616030218399E-002
   1.0399999767541885      ,   7.1601052925704928E-002
   1.0499999765306711      ,   7.0419923114154598E-002
   1.0599999763071537      ,   6.9232347694223276E-002
   1.0699999760836363      ,   6.8038448356849995E-002
   1.0799999758601189      ,   6.6838347372813009E-002
   1.0899999756366014      ,   6.5632167580225637E-002
   1.0999999754130840      ,   6.4420032371973260E-002
   1.1099999751895666      ,   6.3202065683092709E-002
   1.1199999749660492      ,   6.1978391978095411E-002
   1.1299999747425318      ,   6.0749136238235683E-002
   1.1399999745190144      ,   5.9514423948725456E-002
   1.1499999742954969      ,   5.8274381085896818E-002
   1.1599999740719795      ,   5.7029134104313761E-002
   1.1699999738484621      ,   5.5778809923834549E-002
   1.1799999736249447      ,   5.4523535916626065E-002
   1.1899999734014273      ,   5.3263439894131556E-002
   1.1999999731779099      ,   5.1998650093993258E-002
   1.2099999729543924      ,   5.0729295166931233E-002
   1.2199999727308750      ,   4.9455504163579959E-002
   1.2299999725073576      ,   4.8177406521284084E-002
   1.2399999722838402      ,   4.6895132050854813E-002
   1.2499999720603228      ,   4.5608810923288404E-002
   1.2599999718368053      ,   4.4318573656448271E-002
   1.2699999716132879      ,   4.3024551101712154E-002
   1.2799999713897705      ,   4.1726874430585904E-002
   1.2899999711662531      ,   4.0425675121285372E-002
   1.2999999709427357      ,   3.9121084945287876E-002
   1.3099999707192183      ,   3.7813235953854885E-002
   1.3199999704957008      ,   3.6502260464527314E-002
   1.3299999702721834      ,   3.5188291047595112E-002
   1.3399999700486660      ,   3.3871460512542563E-002
   1.3499999698251486      ,   3.2551901894470943E-002
   1.3599999696016312      ,   3.1229748440500065E-002
   1.3699999693781137      ,   2.9905133596150275E-002
   1.3799999691545963      ,   2.8578190991706474E-002
   1.3899999689310789      ,   2.7249054428565747E-002
   1.3999999687075615      ,   2.5917857865570187E-002
   1.4099999684840441      ,   2.4584735405326488E-002
   1.4199999682605267      ,   2.3249821280513894E-002
   1.4299999680370092      ,   2.1913249840182142E-002
   1.4399999678134918      ,   2.0575155536040921E-002
   1.4499999675899744      ,   1.9235672908742528E-002
   1.4599999673664570      ,   1.7894936574159276E-002
   1.4699999671429396      ,   1.6553081209657268E-002
   1.4799999669194221      ,   1.5210241540368152E-002
   1.4899999666959047      ,   1.3866552325460475E-002
   1.4999999664723873      ,   1.2522148344412220E-002
   1.5099999662488699      ,   1.1177164383286167E-002
   1.5199999660253525      ,   9.8317352210096701E-003
   1.5299999658018351      ,   8.4859956156604667E-003
   1.5399999655783176      ,   7.1400802907601400E-003
   1.5499999653548002      ,   5.7941239215768261E-003
   1.5599999651312828      ,   4.4482611214387933E-003
   1.5699999649077654      ,   3.1026264280604927E-003
   1.5799999646842480      ,   1.7573542898826860E-003
   1.5899999644607306      ,   4.1257905242825504E-004
   1.5999999642372131      ,  -9.3156505532470584E-004
   1.6099999640136957      ,  -2.2749439345509177E-003
   1.6199999637901783      ,  -3.6174236301654726E-003
   1.6299999635666609      ,  -4.9588703443893233E-003
   1.6399999633431435      ,  -6.2991504502911229E-003
   1.6499999631196260      ,  -7.6381305053038360E-003
   1.6599999628961086      ,  -8.9756772647145416E-003
   1.6699999626725912      ,  -1.0311657695125853E-002
   1.6799999624490738      ,  -1.1645938987887400E-002
   1.6899999622255564      ,  -1.2978388572495808E-002
   1.6999999620020390      ,  -1.4308874129961615E-002
   1.7099999617785215      ,  -1.5637263606141601E-002
   1.7199999615550041      ,  -1.6963425225034957E-002
   1.7299999613314867      ,  -1.8287227502041807E-002
   1.7399999611079693      ,  -1.9608539257182516E-002
   1.7499999608844519      ,  -2.0927229628276298E-002
   1.7599999606609344      ,  -2.2243168084077610E-002
   1.7699999604374170      ,  -2.3556224437368829E-002
   1.7799999602138996      ,  -2.4866268858007721E-002
   1.7899999599903822      ,  -2.6173171885928243E-002
   1.7999999597668648      ,  -2.7476804444093186E-002
   1.8099999595433474      ,  -2.8777037851397215E-002
   1.8199999593198299      ,  -3.0073743835518835E-002
   1.8299999590963125      ,  -3.1366794545719889E-002
   1.8399999588727951      ,  -3.2656062565591122E-002
   1.8499999586492777      ,  -3.3941420925742392E-002
   1.8599999584257603      ,  -3.5222743116436167E-002
   1.8699999582022429      ,  -3.6499903100162878E-002
   1.8799999579787254      ,  -3.7772775324156758E-002
   1.8899999577552080      ,  -3.9041234732850809E-002
   1.8999999575316906      ,  -4.0305156780269517E-002
   1.9099999573081732      ,  -4.1564417442358038E-002
   1.9199999570846558      ,  -4.2818893229246410E-002
   1.9299999568611383      ,  -4.4068461197447610E-002
   1.9399999566376209      ,  -4.5312998961988066E-002
   1.9499999564141035      ,  -4.6552384708469355E-002
   1.9599999561905861      ,  -4.7786497205059827E-002
   1.9699999559670687      ,  -4.9015215814414904E-002
   1.9799999557435513      ,  -5.0238420505524767E-002
   1.9899999555200338      ,  -5.1455991865488243E-002
   1.9999999552965164      ,  -5.2667811111211674E-002
   2.0099999550729990      ,  -5.3873760101031530E-002
   2.0199999548494816      ,  -5.5073721346259624E-002
   2.0299999546259642      ,  -5.6267578022649749E-002
   2.0399999544024467      ,  -5.7455213981784541E-002
   2.0499999541789293      ,  -5.8636513762381506E-002
   2.0599999539554119      ,  -5.9811362601517037E-002
   2.0699999537318945      ,  -6.0979646445767283E-002
   2.0799999535083771      ,  -6.2141251962264867E-002
   2.0899999532848597      ,  -6.3296066549670321E-002
   2.0999999530613422      ,  -6.4443978349057171E-002
   2.1099999528378248      ,  -6.5584876254709643E-002
   2.1199999526143074      ,  -6.6718649924831980E-002
   2.1299999523907900      ,  -6.7845189792168359E-002
   2.1399999521672726      ,  -6.8964387074532396E-002
   2.1499999519437551      ,  -7.0076133785245215E-002
   2.1599999517202377      ,  -7.1180322743481281E-002
   2.1699999514967203      ,  -7.2276847584520826E-002
   2.1799999512732029      ,  -7.3365602769908181E-002
   2.1899999510496855      ,  -7.4446483597514879E-002
   2.1999999508261681      ,  -7.5519386211506834E-002
   2.2099999506026506      ,  -7.6584207612214530E-002
   2.2199999503791332      ,  -7.7640845665905567E-002
   2.2299999501556158      ,  -7.8689199114458500E-002
   2.2399999499320984      ,  -7.9729167584937338E-002
   2.2499999497085810      ,  -8.0760651599065786E-002
   2.2599999494850636      ,  -8.1783552582600436E-002
   2.2699999492615461      ,  -8.2797772874602188E-002
   2.2799999490380287      ,  -8.3803215736605097E-002
   2.2899999488145113      ,  -8.4799785361681909E-002
   2.2999999485909939      ,  -8.5787386883405564E-002
   2.3099999483674765      ,  -8.6765926384705983E-002
   2.3199999481439590      ,  -8.7735310906621358E-002
   2.3299999479204416      ,  -8.8695448456943438E-002
   2.3399999476969242      ,  -8.9646248018755884E-002
   2.3499999474734068      ,  -9.0587619558865351E-002
   2.3599999472498894      ,  -9.1519474036124440E-002
   2.3699999470263720      ,  -9.2441723409645973E-002
   2.3799999468028545      ,  -9.3354280646908094E-002
   2.3899999465793371      ,  -9.4257059731749415E-002
   2.3999999463558197      ,  -9.5149975672253834E-002
   2.4099999461323023      ,  -9.6032944508524384E-002
   2.4199999459087849      ,  -9.6905883320345554E-002
   2.4299999456852674      ,  -9.7768710234733602E-002
   2.4399999454617500      ,  -9.8621344433374392E-002
   2.4499999452382326      ,  -9.9463706159948165E-002
   2.4599999450147152      , -0.10029571672734085     
   2.4699999447911978      , -0.10111729852474145     
   2.4799999445676804      , -0.10192837502462504     
   2.4899999443441629      , -0.10272887078962085     
   2.4999999441206455      , -0.10351871147926527     
   2.5099999438971281      , -0.10429782385663905     
   2.5199999436736107      , -0.10506613579488862     
   2.5299999434500933      , -0.10582357628363090     
   2.5399999432265759      , -0.10657007543524136     
   2.5499999430030584      , -0.10730556449102499     
   2.5599999427795410      , -0.10802997582726982     
   2.5699999425560236      , -0.10874324296118265     
   2.5799999423325062      , -0.10944530055670669     
   2.5899999421089888      , -0.11013608443022087     
   2.5999999418854713      , -0.11081553155612041     
   2.6099999416619539      , -0.11148358007227853     
   2.6199999414384365      , -0.11214016928538895     
   2.6299999412149191      , -0.11278523967618889     
   2.6399999409914017      , -0.11341873290456250     
   2.6499999407678843      , -0.11404059181452429     
   2.6599999405443668      , -0.11465076043908252     
   2.6699999403208494      , -0.11524918400498223     
   2.6799999400973320      , -0.11583580893732778     
   2.6899999398738146      , -0.11641058286408476     
   2.6999999396502972      , -0.11697345462046092     
   2.7099999394267797      , -0.11752437425316627     
   2.7199999392032623      , -0.11806329302455182     
   2.7299999389797449      , -0.11859016341662723     
   2.7399999387562275      , -0.11910493913495687     
   2.7499999385327101      , -0.11960757511243444     
   2.7599999383091927      , -0.12009802751293591     
   2.7699999380856752      , -0.12057625373485070     
   2.7799999378621578      , -0.12104221241449106     
   2.7899999376386404      , -0.12149586342937949     
   2.7999999374151230      , -0.12193716790141419     
   2.8099999371916056      , -0.12236608819991250     
   2.8199999369680882      , -0.12278258794453216     
   2.8299999367445707      , -0.12318663200807048     
   2.8399999365210533      , -0.12357818651914126     
   2.8499999362975359      , -0.12395721886472959     
   2.8599999360740185      , -0.12432369769262430     
   2.8699999358505011      , -0.12467759291372825     
   2.8799999356269836      , -0.12501887570424630     
   2.8899999354034662      , -0.12534751850775105     
   2.8999999351799488      , -0.12566349503712634     
   2.9099999349564314      , -0.12596678027638852     
   2.9199999347329140      , -0.12625735048238546     
   2.9299999345093966      , -0.12653518318637347     
   2.9399999342858791      , -0.12680025719547200     
   2.9499999340623617      , -0.12705255259399631     
   2.9599999338388443      , -0.12729205074466809     
   2.9699999336153269      , -0.12751873428970401     
   2.9799999333918095      , -0.12773258715178246     
   2.9899999331682920      , -0.12793359453488834     
   2.9999999329447746      , -0.12812174292503617     
   3.0099999327212572      , -0.12829702009087143     
   3.0199999324977398      , -0.12845941508415035     
   3.0299999322742224      , -0.12860891824009807     
   3.0399999320507050      , -0.12874552117764559     
   3.0499999318271875      , -0.12886921679954527     
   3.0599999316036701      , -0.12897999929236514     
   3.0699999313801527      , -0.12907786412636221     
   3.0799999311566353      , -0.12916280805523481     
   3.0899999309331179      , -0.12923482911575404     
   3.0999999307096004      , -0.12929392662727462     
   3.1099999304860830      , -0.12934010119112513     
   3.1199999302625656      , -0.12937335468987793     
   3.1299999300390482      , -0.12939369028649872     
   3.1399999298155308      , -0.12940111242337610     
   3.1499999295920134      , -0.12939562682123121     
   3.1599999293684959      , -0.12937724047790744     
   3.1699999291449785      , -0.12934596166704082     
   3.1799999289214611      , -0.12930179993661076     
   3.1899999286979437      , -0.12924476610737168     
   3.1999999284744263      , -0.12917487227116556     
   3.2099999282509089      , -0.12909213178911566     
   3.2199999280273914      , -0.12899655928970163     
   3.2299999278038740      , -0.12888817066671612     
   3.2399999275803566      , -0.12876698307710319     
   3.2499999273568392      , -0.12863301493867862     
   3.2599999271333218      , -0.12848628592773267     
   3.2699999269098043      , -0.12832681697651502     
   3.2799999266862869      , -0.12815463027060242     
   3.2899999264627695      , -0.12796974924614946     
   3.2999999262392521      , -0.12777219858702216     
   3.3099999260157347      , -0.12756200422181529     
   3.3199999257922173      , -0.12733919332075311     
   3.3299999255686998      , -0.12710379429247409     
   3.3399999253451824      , -0.12685583678070000     
   3.3499999251216650      , -0.12659535166078911     
   3.3599999248981476      , -0.12632237103617444     
   3.3699999246746302      , -0.12603692823468693     
   3.3799999244511127      , -0.12573905780476391     
   3.3899999242275953      , -0.12542879551154321     
   3.3999999240040779      , -0.12510617833284321     
   3.4099999237805605      , -0.12477124445502914     
   3.4199999235570431      , -0.12442403326876586     
   3.4299999233335257      , -0.12406458536465760     
   3.4399999231100082      , -0.12369294252877494     
   3.4499999228864908      , -0.12330914773806927     
   3.4599999226629734      , -0.12291324515567516     
   3.4699999224394560      , -0.12250528012610105     
   3.4799999222159386      , -0.12208529917030854     
   3.4899999219924212      , -0.12165334998068057     
   3.4999999217689037      , -0.12120948141587914     
   3.5099999215453863      , -0.12075374349559263     
   3.5199999213218689      , -0.12028618739517330     
   3.5299999210983515      , -0.11980686544016537     
   3.5399999208748341      , -0.11931583110072404     
   3.5499999206513166      , -0.11881313898592581     
   3.5599999204277992      , -0.11829884483797069     
   3.5699999202042818      , -0.11777300552627656     
   3.5799999199807644      , -0.11723567904146623     
   3.5899999197572470      , -0.11668692448924758     
   3.5999999195337296      , -0.11612680208418737     
   3.6099999193102121      , -0.11555537314337896     
   3.6199999190866947      , -0.11497270008000469     
   3.6299999188631773      , -0.11437884639679316     
   3.6399999186396599      , -0.11377387667937207     
   3.6499999184161425      , -0.11315785658951710     
   3.6599999181926250      , -0.11253085285829728     
   3.6699999179691076      , -0.11189293327911740     
   3.6799999177455902      , -0.11124416670065804     
   3.6899999175220728      , -0.11058462301971379     
   3.6999999172985554      , -0.10991437317393007     
   3.7099999170750380      , -0.10923348913443923     
   3.7199999168515205      , -0.10854204389839653     
   3.7299999166280031      , -0.10784011148141653     
   3.7399999164044857      , -0.10712776690991052     
   3.7499999161809683      , -0.10640508621332551     
   3.7599999159574509      , -0.10567214641628551     
   3.7699999157339334      , -0.10492902553063579     
   3.7799999155104160      , -0.10417580254739049     
   3.7899999152868986      , -0.10341255742858456     
   3.7999999150633812      , -0.10263937109903044     
   3.8099999148398638      , -0.10185632543798036     
   3.8199999146163464      , -0.10106350327069472     
   3.8299999143928289      , -0.10026098835991749     
   3.8399999141693115      ,  -9.9448865397259251E-002
   3.8499999139457941      ,  -9.8627219994488383E-002
   3.8599999137222767      ,  -9.7796138674731595E-002
   3.8699999134987593      ,  -9.6955708863584081E-002
   3.8799999132752419      ,  -9.6106018880130359E-002
   3.8899999130517244      ,  -9.5247157927876414E-002
   3.8999999128282070      ,  -9.4379216085594048E-002
   3.9099999126046896      ,  -9.3502284298078053E-002
   3.9199999123811722      ,  -9.2616454366817272E-002
   3.9299999121576548      ,  -9.1721818940580097E-002
   3.9399999119341373      ,  -9.0818471505915432E-002
   3.9499999117106199      ,  -8.9906506377569875E-002
   3.9599999114871025      ,  -8.8986018688822013E-002
   3.9699999112635851      ,  -8.8057104381734683E-002
   3.9799999110400677      ,  -8.7119860197326079E-002
   3.9899999108165503      ,  -8.6174383665660603E-002
   3.9999999105930328      ,  -8.5220773095860416E-002
   4.0099999103695154      ,  -8.4259127566038497E-002
   4.0199999101459980      ,  -8.3289546913154294E-002
   4.0299999099224806      ,  -8.2312131722792739E-002
   4.0399999096989632      ,  -8.1326983318867771E-002
   4.0499999094754457      ,  -8.0334203753251204E-002
   4.0599999092519283      ,  -7.9333895795327930E-002
   4.0699999090284109      ,  -7.8326162921478551E-002
   4.0799999088048935      ,  -7.7311109304490352E-002
   4.0899999085813761      ,  -7.6288839802897690E-002
   4.0999999083578587      ,  -7.5259459950252752E-002
   4.1099999081343412      ,  -7.4223075944327865E-002
   4.1199999079108238      ,  -7.3179794636250281E-002
   4.1299999076873064      ,  -7.2129723519570615E-002
   4.1399999074637890      ,  -7.1072970719265910E-002
   4.1499999072402716      ,  -7.0009644980678506E-002
   4.1599999070167542      ,  -6.8939855658391780E-002
   4.1699999067932367      ,  -6.7863712705043919E-002
   4.1799999065697193      ,  -6.6781326660080784E-002
   4.1899999063462019      ,  -6.5692808638449035E-002
   4.1999999061226845      ,  -6.4598270319230766E-002
   4.2099999058991671      ,  -6.3497823934220585E-002
   4.2199999056756496      ,  -6.2391582256446587E-002
   4.2299999054521322      ,  -6.1279658588636196E-002
   4.2399999052286148      ,  -6.0162166751628193E-002
   4.2499999050050974      ,  -5.9039221072732059E-002
   4.2599999047815800      ,  -5.7910936374035916E-002
   4.2699999045580626      ,  -5.6777427960664269E-002
   4.2799999043345451      ,  -5.5638811608986767E-002
   4.2899999041110277      ,  -5.4495203554779263E-002
   4.2999999038875103      ,  -5.3346720481338435E-002
   4.3099999036639929      ,  -5.2193479507551190E-002
   4.3199999034404755      ,  -5.1035598175920203E-002
   4.3299999032169580      ,  -4.9873194440546817E-002
   4.3399999029934406      ,  -4.8706386655072618E-002
   4.3499999027699232      ,  -4.7535293560581018E-002
   4.3599999025464058      ,  -4.6360034273460124E-002
   4.3699999023228884      ,  -4.5180728273228235E-002
   4.3799999020993710      ,  -4.3997495390323313E-002
   4.3899999018758535      ,  -4.2810455793857727E-002
   4.3999999016523361      ,  -4.1619729979339645E-002
   4.4099999014288187      ,  -4.0425438756362460E-002
   4.4199999012053013      ,  -3.9227703236263525E-002
   4.4299999009817839      ,  -3.8026644819753673E-002
   4.4399999007582664      ,  -3.6822385184518809E-002
   4.4499999005347490      ,  -3.5615046272795013E-002
   4.4599999003112316      ,  -3.4404750278918525E-002
   4.4699999000877142      ,  -3.3191619636851993E-002
   4.4799998998641968      ,  -3.1975777007688423E-002
   4.4899998996406794      ,  -3.0757345267134199E-002
   4.4999998994171619      ,  -2.9536447492972590E-002
   4.5099998991936445      ,  -2.8313206952509207E-002
   4.5199998989701271      ,  -2.7087747090000756E-002
   4.5299998987466097      ,  -2.5860191514068574E-002
   4.5399998985230923      ,  -2.4630663985098354E-002
   4.5499998982995749      ,  -2.3399288402627502E-002
   4.5599998980760574      ,  -2.2166188792721524E-002
   4.5699998978525400      ,  -2.0931489295340965E-002
   4.5799998976290226      ,  -1.9695314151700238E-002
   4.5899998974055052      ,  -1.8457787691619897E-002
   4.5999998971819878      ,  -1.7219034320873697E-002
   4.6099998969584703      ,  -1.5979178508531984E-002
   4.6199998967349529      ,  -1.4738344774302791E-002
   4.6299998965114355      ,  -1.3496657675872145E-002
   4.6399998962879181      ,  -1.2254241796245012E-002
   4.6499998960644007      ,  -1.1011221731088329E-002
   4.6599998958408833      ,  -9.7677220760776055E-003
   4.6699998956173658      ,  -8.5238674142485184E-003
   4.6799998953938484      ,  -7.2797823033549664E-003
   4.6899998951703310      ,  -6.0355912632350430E-003
   4.6999998949468136      ,  -4.7914187631863713E-003
   4.7099998947232962      ,  -3.5473892093522497E-003
   4.7199998944997787      ,  -2.3036269321200682E-003
   4.7299998942762613      ,  -1.0602561735334327E-003
   4.7399998940527439      ,   1.8259892528055418E-004
   4.7499998938292265      ,   1.4248143366674137E-003
   4.7599998936057091      ,   2.6662661589833738E-003
   4.7699998933821917      ,   3.9068306291139780E-003
   4.7799998931586742      ,   5.1463841349717876E-003
   4.7899998929351568      ,   6.3848032279717505E-003
   4.7999998927116394      ,   7.6219646354828072E-003
   4.8099998924881220      ,   8.8577452732543221E-003
   4.8199998922646046      ,   1.0092022257815914E-002
   4.8299998920410872      ,   1.1324672918849289E-002
   4.8399998918175697      ,   1.2555574811530660E-002
   4.8499998915940523      ,   1.3784605728842355E-002
   4.8599998913705349      ,   1.5011643713852229E-002
   4.8699998911470175      ,   1.6236567071959491E-002
   4.8799998909235001      ,   1.7459254383105548E-002
   4.8899998906999826      ,   1.8679584513948529E-002
   4.8999998904764652      ,   1.9897436630000088E-002
   4.9099998902529478      ,   2.1112690207723144E-002
   4.9199998900294304      ,   2.2325225046589202E-002
   4.9299998898059130      ,   2.3534921281093926E-002
   4.9399998895823956      ,   2.4741659392729605E-002
   4.9499998893588781      ,   2.5945320221913204E-002
   4.9599998891353607      ,   2.7145784979868689E-002
   4.9699998889118433      ,   2.8342935260462283E-002
   4.9799998886883259      ,   2.9536653051989405E-002
   4.9899998884648085      ,   3.0726820748911959E-002
   4.9999998882412910      ,   3.1913321163544707E-002
   5.0099998880177736      ,   3.3096037537689492E-002
   5.0199998877942562      ,   3.4274853554215959E-002
   5.0299998875707388      ,   3.5449653348587663E-002
   5.0399998873472214      ,   3.6620321520332184E-002
   5.0499998871237040      ,   3.7786743144454127E-002
   5.0599998869001865      ,   3.8948803782789719E-002
   5.0699998866766691      ,   4.0106389495301868E-002
   5.0799998864531517      ,   4.1259386851314417E-002
   5.0899998862296343      ,   4.2407682940684491E-002
   5.0999998860061169      ,   4.3551165384911668E-002
   5.1099998857825994      ,   4.4689722348182921E-002
   5.1199998855590820      ,   4.5823242548352121E-002
   5.1299998853355646      ,   4.6951615267852985E-002
   5.1399998851120472      ,   4.8074730364544342E-002
   5.1499998848885298      ,   4.9192478282486643E-002
   5.1599998846650124      ,   5.0304750062648569E-002
   5.1699998844414949      ,   5.1411437353542672E-002
   5.1799998842179775      ,   5.2512432421789032E-002
   5.1899998839944601      ,   5.3607628162605801E-002
   5.1999998837709427      ,   5.4696918110225617E-002
   5.2099998835474253      ,   5.5780196448236903E-002
   5.2199998833239079      ,   5.6857358019848953E-002
   5.2299998831003904      ,   5.7928298338079907E-002
   5.2399998828768730      ,   5.8992913595866524E-002
   5.2499998826533556      ,   6.0051100676094857E-002
   5.2599998824298382      ,   6.1102757161550829E-002
   5.2699998822063208      ,   6.2147781344789793E-002
   5.2799998819828033      ,   6.3186072237924135E-002
   5.2899998817592859      ,   6.4217529582327959E-002
   5.2999998815357685      ,   6.5242053858258070E-002
   5.3099998813122511      ,   6.6259546294390209E-002
   5.3199998810887337      ,   6.7269908877269788E-002
   5.3299998808652163      ,   6.8273044360676258E-002
   5.3399998806416988      ,   6.9268856274900148E-002
   5.3499998804181814      ,   7.0257248935932118E-002
   5.3599998801946640      ,   7.1238127454563052E-002
   5.3699998799711466      ,   7.2211397745394534E-002
   5.3799998797476292      ,   7.3176966535758753E-002
   5.3899998795241117      ,   7.4134741374547272E-002
   5.3999998793005943      ,   7.5084630640947655E-002
   5.4099998790770769      ,   7.6026543553087481E-002
   5.4199998788535595      ,   7.6960390176584778E-002
   5.4299998786300421      ,   7.7886081433004309E-002
   5.4399998784065247      ,   7.8803529108218945E-002
   5.4499998781830072      ,   7.9712645860675474E-002
   5.4599998779594898      ,   8.0613345229564162E-002
   5.4699998777359724      ,   8.1505541642891394E-002
   5.4799998775124550      ,   8.2389150425454763E-002
   5.4899998772889376      ,   8.3264087806719997E-002
   5.4999998770654202      ,   8.4130270928599080E-002
   5.5099998768419027      ,   8.4987617853128972E-002
   5.5199998766183853      ,   8.5836047570050381E-002
   5.5299998763948679      ,   8.6675480004285974E-002
   5.5399998761713505      ,   8.7505836023317449E-002
   5.5499998759478331      ,   8.8327037444460979E-002
   5.5599998757243156      ,   8.9139007042040488E-002
   5.5699998755007982      ,   8.9941668554458190E-002
   5.5799998752772808      ,   9.0734946691161930E-002
   5.5899998750537634      ,   9.1518767139508850E-002
   5.5999998748302460      ,   9.2293056571524840E-002
   5.6099998746067286      ,   9.3057742650559425E-002
   5.6199998743832111      ,   9.3812754037835483E-002
   5.6299998741596937      ,   9.4558020398893466E-002
   5.6399998739361763      ,   9.5293472409929705E-002
   5.6499998737126589      ,   9.6019041764028312E-002
   5.6599998734891415      ,   9.6734661177286310E-002
   5.6699998732656240      ,   9.7440264394831680E-002
   5.6799998730421066      ,   9.8135786196733799E-002
   5.6899998728185892      ,   9.8821162403806048E-002
   5.6999998725950718      ,   9.9496329883300177E-002
   5.7099998723715544      ,  0.10016122655449207     
   5.7199998721480370      ,  0.10081579139415861     
   5.7299998719245195      ,  0.10145996444194538     
   5.7399998717010021      ,  0.10209368680562481     
   5.7499998714774847      ,  0.10271690066624446     
   5.7599998712539673      ,  0.10332954928316532     
   5.7699998710304499      ,  0.10393157699898967     
   5.7799998708069324      ,  0.10452292924437835     
   5.7899998705834150      ,  0.10510355254275720     
   5.7999998703598976      ,  0.10567339451491230     
   5.8099998701363802      ,  0.10623240388347398     
   5.8199998699128628      ,  0.10678053047728928     
   5.8299998696893454      ,  0.10731772523568262     
   5.8399998694658279      ,  0.10784394021260453     
   5.8499998692423105      ,  0.10835912858066833     
   5.8599998690187931      ,  0.10886324463507441     
   5.8699998687952757      ,  0.10935624379742209     
   5.8799998685717583      ,  0.10983808261940890     
   5.8899998683482409      ,  0.11030871878641703     
   5.8999998681247234      ,  0.11076811112098690     
   5.9099998679012060      ,  0.11121621958617774     
   5.9199998676776886      ,  0.11165300528881496     
   5.9299998674541712      ,  0.11207843048262432     
   5.9399998672306538      ,  0.11249245857125270     
   5.9499998670071363      ,  0.11289505411117547     
   5.9599998667836189      ,  0.11328618281449028     
   5.9699998665601015      ,  0.11366581155159729     
   5.9799998663365841      ,  0.11403390835376571     
   5.9899998661130667      ,  0.11439044241558664     
   5.9999998658895493      ,  0.11473538409731206     
   6.0099998656660318      ,  0.11506870492708007     
   6.0199998654425144      ,  0.11539037760302628     
   6.0299998652189970      ,  0.11570037599528130     
   6.0399998649954796      ,  0.11599867514785427     
   6.0499998647719622      ,  0.11628525128040264     
   6.0599998645484447      ,  0.11656008178988787     
   6.0699998643249273      ,  0.11682314525211734     
   6.0799998641014099      ,  0.11707442142317229     
   6.0899998638778925      ,  0.11731389124072192     
   6.0999998636543751      ,  0.11754153682522363     
   6.1099998634308577      ,  0.11775734148100946     
   6.1199998632073402      ,  0.11796128969725868     
   6.1299998629838228      ,  0.11815336714885674     
   6.1399998627603054      ,  0.11833356069714045     
   6.1499998625367880      ,  0.11850185839052958     
   6.1599998623132706      ,  0.11865824946504491     
   6.1699998620897532      ,  0.11880272434471276     
   6.1799998618662357      ,  0.11893527464185612     
   6.1899998616427183      ,  0.11905589315727252     
   6.1999998614192009      ,  0.11916457388029858     
   6.2099998611956835      ,  0.11926131198876144     
   6.2199998609721661      ,  0.11934610384881726     
   6.2299998607486486      ,  0.11941894701467665     
   6.2399998605251312      ,  0.11947984022821739     
   6.2499998603016138      ,  0.11952878341848454     
   6.2599998600780964      ,  0.11956577770107775     
   6.2699998598545790      ,  0.11959082537742646     
   6.2799998596310616      ,  0.11960392993395262     
   6.2899998594075441      ,  0.11960509604112131     
   6.2999998591840267      ,  0.11959432955237945     
   6.3099998589605093      ,  0.11957163750298259     
   6.3199998587369919      ,  0.11953702810871021     
   6.3299998585134745      ,  0.11949051076446930     
   6.3399998582899570      ,  0.11943209604278683     
   6.3499998580664396      ,  0.11936179569219102     
   6.3599998578429222      ,  0.11927962263548164     
   6.3699998576194048      ,  0.11918559096788964     
   6.3799998573958874      ,  0.11907971595512613     
   6.3899998571723700      ,  0.11896201403132117     
   6.3999998569488525      ,  0.11883250279685230     
   6.4099998567253351      ,  0.11869120101606320     
   6.4199998565018177      ,  0.11853812861487274     
   6.4299998562783003      ,  0.11837330667827448     
   6.4399998560547829      ,  0.11819675744772695     
   6.4499998558312654      ,  0.11800850431843513     
   6.4599998556077480      ,  0.11780857183652291     
   6.4699998553842306      ,  0.11759698569609739     
   6.4799998551607132      ,  0.11737377273620477     
   6.4899998549371958      ,  0.11713896093767835     
   6.4999998547136784      ,  0.11689257941987893     
   6.5099998544901609      ,  0.11663465843732775     
   6.5199998542666435      ,  0.11636522937623231     
   6.5299998540431261      ,  0.11608432475090556     
   6.5399998538196087      ,  0.11579197820007837     
   6.5499998535960913      ,  0.11548822448310596     
   6.5599998533725739      ,  0.11517309947606838     
   6.5699998531490564      ,  0.11484664016776550     
   6.5799998529255390      ,  0.11450888465560664     
   6.5899998527020216      ,  0.11415987214139552     
   6.5999998524785042      ,  0.11379964292701042     
   6.6099998522549868      ,  0.11342823840998036     
   6.6199998520314693      ,  0.11304570107895726     
   6.6299998518079519      ,  0.11265207450908475     
   6.6399998515844345      ,  0.11224740335726381     
   6.6499998513609171      ,  0.11183173335731568     
   6.6599998511373997      ,  0.11140511131504249     
   6.6699998509138823      ,  0.11096758510318588     
   6.6799998506903648      ,  0.11051920365628412     
   6.6899998504668474      ,  0.11006001696542810     
   6.6999998502433300      ,  0.10959007607291656     
   6.7099998500198126      ,  0.10910943306681113     
   6.7199998497962952      ,  0.10861814107539146     
   6.7299998495727777      ,  0.10811625426151092     
   6.7399998493492603      ,  0.10760382781685340     
   6.7499998491257429      ,  0.10708091795609165     
   6.7599998489022255      ,  0.10654758191094746     
   6.7699998486787081      ,  0.10600387792415447     
   6.7799998484551907      ,  0.10544986524332381     
   6.7899998482316732      ,  0.10488560411471318     
